EasementID,Month,Day,Sample,Year,Family,Total
007XH,7,31,T1,2019,Cicadellidae,8
007XH,7,31,T1,2019,Culicidae,2
007XH,7,31,T1,2019,Dictyopharidae,3
007XH,7,31,T1,2019,DIPUNK,4
007XH,7,31,T1,2019,Figitidae,2
007XH,7,31,T1,2019,Formicidae,9
007XH,7,31,T1,2019,HEMUNK,1
007XH,7,31,T1,2019,HYMUNK,3
007XH,7,31,T1,2019,LEPUNK,5
007XH,7,31,T1,2019,Membracidae,1
007XH,7,31,T1,2019,Phlaeothripidae,2
007XH,7,31,T1,2019,Psyllidae,2
007XH,7,31,T1,2019,Reduviidae,2
007XH,7,31,T1,2019,Sciomyzidae,2
007XH,7,31,T1,2019,Scolytidae,1
007XH,7,31,T1,2019,Sepsidae,1
007XH,7,31,T1,2019,Simuliidae,3
007XH,7,31,T1,2019,Tachinidae,2
007XH,7,31,T1,2019,Tettigoniidae,5
007XH,7,31,T1,2019,Thripidae,2
007XH,7,31,T1,2019,Tingidae,1
007XH,7,31,T1,2019,Tipulidae,2
007XH,7,31,T2,2019,Agromyzidae,3
007XH,7,31,T2,2019,Braconidae,4
007XH,7,31,T2,2019,Cercopidae,1
007XH,7,31,T2,2019,Chironomidae,3
007XH,7,31,T2,2019,Chrysomelidae,10
007XH,7,31,T2,2019,Cicadellidae,2
007XH,7,31,T2,2019,DIPUNK,1
007XH,7,31,T2,2019,HYMUNK,3
007XH,7,31,T2,2019,Issidae,1
007XH,7,31,T2,2019,Lauxaniidae,1
007XH,7,31,T2,2019,LEPUNK,4
007XH,7,31,T2,2019,Membracidae,1
007XH,7,31,T2,2019,ORTUNK,1
007XH,7,31,T2,2019,Phalacridae,9
007XH,7,31,T2,2019,Phlaeothripidae,4
007XH,7,31,T2,2019,Platygastridae,2
007XH,7,31,T2,2019,Psyllidae,5
007XH,7,31,T2,2019,Reduviidae,6
007XH,7,31,T2,2019,Sciomyzidae,4
007XH,7,31,T2,2019,Thripidae,3
007XH,7,31,T2,2019,Tingidae,2
007XH,7,31,T3,2019,Acanaloniidae,2
007XH,7,31,T3,2019,Acrididae,1
007XH,7,31,T3,2019,Braconidae,1
007XH,7,31,T3,2019,Cercopidae,1
007XH,7,31,T3,2019,Chironomidae,3
007XH,7,31,T3,2019,Chloropidae,3
007XH,7,31,T3,2019,Chrysomelidae,5
007XH,7,31,T3,2019,Cicadellidae,16
007XH,7,31,T3,2019,Coccinellidae,1
007XH,7,31,T3,2019,COLUNK,1
007XH,7,31,T3,2019,Culicidae,1
007XH,7,31,T3,2019,Formicidae,7
007XH,7,31,T3,2019,Issidae,5
007XH,7,31,T3,2019,LEPUNK,2
007XH,7,31,T3,2019,Nabidae,5
007XH,7,31,T3,2019,Phalacridae,21
007XH,7,31,T3,2019,Phlaeothripidae,6
007XH,7,31,T3,2019,Psyllidae,6
007XH,7,31,T3,2019,Staphylinidae,1
007XH,7,31,T3,2019,Tettigoniidae,5
007XH,7,31,T3,2019,Tingidae,2
007XH,7,31,T3,2019,Tipulidae,1
007XH,7,31,T3,2019,UNKORD,1
007XH,8,13,T1,2020,Anthocoridae,1
007XH,8,13,T1,2020,Aphididae,4
007XH,8,13,T1,2020,Braconidae,1
007XH,8,13,T1,2020,Ceratopogonidae,1
007XH,8,13,T1,2020,Chironomidae,19
007XH,8,13,T1,2020,Chloropidae,1
007XH,8,13,T1,2020,Chrysomelidae,11
007XH,8,13,T1,2020,Chrysopidae,1
007XH,8,13,T1,2020,Cicadellidae,4
007XH,8,13,T1,2020,Drosophilidae,2
007XH,8,13,T1,2020,Eulophidae,22
007XH,8,13,T1,2020,Eurytomidae,3
007XH,8,13,T1,2020,Fanniidae,1
007XH,8,13,T1,2020,Formicidae,12
007XH,8,13,T1,2020,Gryllidae,1
007XH,8,13,T1,2020,LEPUNK,2
007XH,8,13,T1,2020,Membracidae,3
007XH,8,13,T1,2020,Miridae,7
007XH,8,13,T1,2020,Nabidae,1
007XH,8,13,T1,2020,Noctuidae,1
007XH,8,13,T1,2020,Pentatomidae,1
007XH,8,13,T1,2020,Phalacridae,24
007XH,8,13,T1,2020,Phlaeothripidae,2
007XH,8,13,T1,2020,Phoridae,1
007XH,8,13,T1,2020,Platygastridae,7
007XH,8,13,T1,2020,Psyllidae,8
007XH,8,13,T1,2020,Pteromalidae,2
007XH,8,13,T1,2020,Reduviidae,1
007XH,8,13,T1,2020,Scatopsidae,2
007XH,8,13,T1,2020,Sciomyzidae,1
007XH,8,13,T1,2020,Tettigoniidae,2
007XH,8,13,T1,2020,Thripidae,6
007XH,8,13,T2,2020,Acanaloniidae,2
007XH,8,13,T2,2020,Aeolothripidae,4
007XH,8,13,T2,2020,Aphididae,6
007XH,8,13,T2,2020,Braconidae,1
007XH,8,13,T2,2020,Chironomidae,5
007XH,8,13,T2,2020,Chloropidae,1
007XH,8,13,T2,2020,Chrysomelidae,55
007XH,8,13,T2,2020,Cicadellidae,2
007XH,8,13,T2,2020,Dolichopodidae,3
007XH,8,13,T2,2020,Eulophidae,7
007XH,8,13,T2,2020,Formicidae,36
007XH,8,13,T2,2020,Membracidae,4
007XH,8,13,T2,2020,Miridae,5
007XH,8,13,T2,2020,Muscidae,2
007XH,8,13,T2,2020,Phalacridae,37
007XH,8,13,T2,2020,Platygastridae,1
007XH,8,13,T2,2020,Psyllidae,13
007XH,8,13,T2,2020,Pteromalidae,6
007XH,8,13,T2,2020,Sepsidae,1
007XH,8,13,T2,2020,Thripidae,1
007XH,8,13,T2,2020,Tingidae,9
007XH,8,13,T2,2020,Torymidae,1
007XH,8,13,T3,2020,Aphididae,1
007XH,8,13,T3,2020,Braconidae,1
007XH,8,13,T3,2020,Cecidomyiidae,3
007XH,8,13,T3,2020,Ceratopogonidae,1
007XH,8,13,T3,2020,Chironomidae,15
007XH,8,13,T3,2020,Chloropidae,6
007XH,8,13,T3,2020,Chrysomelidae,28
007XH,8,13,T3,2020,Cynipidae,1
007XH,8,13,T3,2020,DIPUNK,2
007XH,8,13,T3,2020,Dolichopodidae,1
007XH,8,13,T3,2020,Eulophidae,49
007XH,8,13,T3,2020,Formicidae,1
007XH,8,13,T3,2020,Phalacridae,14
007XH,8,13,T3,2020,Platygastridae,14
007XH,8,13,T3,2020,Psyllidae,1
007XH,8,13,T3,2020,Reduviidae,3
007XH,8,13,T3,2020,Sarcophagidae,1
007XH,8,13,T3,2020,Scarabaeidae,1
007XH,8,13,T3,2020,Sepsidae,2
007XH,8,13,T3,2020,Tettigoniidae,3
007XH,8,13,T3,2020,Thripidae,10
007XH,8,13,T3,2020,Tingidae,1
007XH,8,13,T3,2020,Tipulidae,1
007XH,8,13,T3,2020,Ulidiidae,1
00MBG,7,11,T1,2019,Braconidae,1
00MBG,7,11,T1,2019,Ceratopogonidae,4
00MBG,7,11,T1,2019,Chironomidae,3
00MBG,7,11,T1,2019,Chloropidae,15
00MBG,7,11,T1,2019,Cicadellidae,2
00MBG,7,11,T1,2019,Dolichopodidae,2
00MBG,7,11,T1,2019,Eulophidae,4
00MBG,7,11,T1,2019,HEMUNK,2
00MBG,7,11,T1,2019,Lauxaniidae,1
00MBG,7,11,T1,2019,Membracidae,1
00MBG,7,11,T1,2019,Phoridae,1
00MBG,7,11,T1,2019,Platygastridae,2
00MBG,7,11,T1,2019,Psyllidae,5
00MBG,7,11,T1,2019,Reduviidae,1
00MBG,7,11,T1,2019,Scatopsidae,5
00MBG,7,11,T1,2019,Sphaeroceridae,1
00MBG,7,11,T1,2019,Thripidae,6
00MBG,7,11,T2,2019,Braconidae,1
00MBG,7,11,T2,2019,Ceratopogonidae,7
00MBG,7,11,T2,2019,Chironomidae,12
00MBG,7,11,T2,2019,Chloropidae,18
00MBG,7,11,T2,2019,Cicadellidae,3
00MBG,7,11,T2,2019,Cixiidae,4
00MBG,7,11,T2,2019,Drosophilidae,1
00MBG,7,11,T2,2019,Eulophidae,2
00MBG,7,11,T2,2019,Eurytomidae,3
00MBG,7,11,T2,2019,HEMUNK,1
00MBG,7,11,T2,2019,Membracidae,1
00MBG,7,11,T2,2019,Phoridae,1
00MBG,7,11,T2,2019,Platygastridae,4
00MBG,7,11,T2,2019,Psyllidae,1
00MBG,7,11,T2,2019,Reduviidae,1
00MBG,7,11,T2,2019,Scatopsidae,4
00MBG,7,11,T2,2019,Sepsidae,2
00MBG,7,11,T2,2019,Sphaeroceridae,1
00MBG,7,11,T2,2019,Thripidae,7
00MBG,7,11,T2,2019,Tipulidae,1
00MBG,7,11,T2,2019,Ulidiidae,2
00MBG,7,11,T3,2019,Cecidomyiidae,1
00MBG,7,11,T3,2019,Chironomidae,2
00MBG,7,11,T3,2019,Chloropidae,24
00MBG,7,11,T3,2019,Cicadellidae,3
00MBG,7,11,T3,2019,Cixiidae,3
00MBG,7,11,T3,2019,COLUNK,1
00MBG,7,11,T3,2019,Delphacidae,3
00MBG,7,11,T3,2019,Dolichopodidae,3
00MBG,7,11,T3,2019,Eulophidae,2
00MBG,7,11,T3,2019,Lauxaniidae,3
00MBG,7,11,T3,2019,Miridae,1
00MBG,7,11,T3,2019,Phoridae,1
00MBG,7,11,T3,2019,Platygastridae,5
00MBG,7,11,T3,2019,Scatopsidae,1
00MBG,7,11,T3,2019,Simuliidae,3
00MBG,7,11,T3,2019,Thripidae,4
00MBG,7,20,T2,2020,Anthocoridae,1
00MBG,7,20,T2,2020,Braconidae,1
00MBG,7,20,T2,2020,Cecidomyiidae,7
00MBG,7,20,T2,2020,Ceratopogonidae,1
00MBG,7,20,T2,2020,Chironomidae,1
00MBG,7,20,T2,2020,Chloropidae,7
00MBG,7,20,T2,2020,Chrysomelidae,2
00MBG,7,20,T2,2020,Cicadellidae,1
00MBG,7,20,T2,2020,Cixiidae,3
00MBG,7,20,T2,2020,COLUNK,1
00MBG,7,20,T2,2020,DIPUNK,2
00MBG,7,20,T2,2020,Dolichopodidae,1
00MBG,7,20,T2,2020,Eulophidae,5
00MBG,7,20,T2,2020,Fanniidae,1
00MBG,7,20,T2,2020,Fulgoridae,3
00MBG,7,20,T2,2020,HEMUNK,1
00MBG,7,20,T2,2020,LEPUNK,1
00MBG,7,20,T2,2020,Miridae,2
00MBG,7,20,T2,2020,Platygastridae,14
00MBG,7,20,T2,2020,Scarabaeidae,1
00MBG,7,20,T2,2020,Simuliidae,3
00MBG,7,20,T2,2020,Tettigoniidae,1
00MBG,7,20,T2,2020,Thripidae,6
00MBG,7,20,T3,2020,Aeolothripidae,1
00MBG,7,20,T3,2020,Anthocoridae,1
00MBG,7,20,T3,2020,Aphrophoridae,1
00MBG,7,20,T3,2020,Braconidae,1
00MBG,7,20,T3,2020,Cecidomyiidae,20
00MBG,7,20,T3,2020,Ceratopogonidae,4
00MBG,7,20,T3,2020,Chironomidae,2
00MBG,7,20,T3,2020,Chloropidae,6
00MBG,7,20,T3,2020,Cicadellidae,3
00MBG,7,20,T3,2020,Cixiidae,2
00MBG,7,20,T3,2020,Eulophidae,3
00MBG,7,20,T3,2020,Eupelmidae,3
00MBG,7,20,T3,2020,Geometridae,1
00MBG,7,20,T3,2020,Miridae,5
00MBG,7,20,T3,2020,Muscidae,1
00MBG,7,20,T3,2020,Mymaridae,1
00MBG,7,20,T3,2020,Phalacridae,2
00MBG,7,20,T3,2020,Phoridae,1
00MBG,7,20,T3,2020,Platygastridae,16
00MBG,7,20,T3,2020,Pteromalidae,31
00MBG,7,20,T3,2020,Reduviidae,1
00MBG,7,20,T3,2020,Syrphidae,1
00MBG,7,20,T3,2020,Thripidae,6
00MBG,7,21,T1,2020,Aphididae,6
00MBG,7,21,T1,2020,Braconidae,1
00MBG,7,21,T1,2020,Cecidomyiidae,1
00MBG,7,21,T1,2020,Ceratopogonidae,6
00MBG,7,21,T1,2020,Chironomidae,2
00MBG,7,21,T1,2020,Chloropidae,6
00MBG,7,21,T1,2020,Cicadellidae,1
00MBG,7,21,T1,2020,Cixiidae,1
00MBG,7,21,T1,2020,COLUNK,1
00MBG,7,21,T1,2020,Delphacidae,1
00MBG,7,21,T1,2020,Dolichopodidae,2
00MBG,7,21,T1,2020,Eulophidae,7
00MBG,7,21,T1,2020,Membracidae,1
00MBG,7,21,T1,2020,Miridae,5
00MBG,7,21,T1,2020,Muscidae,1
00MBG,7,21,T1,2020,Pentatomidae,1
00MBG,7,21,T1,2020,Phlaeothripidae,1
00MBG,7,21,T1,2020,Platygastridae,11
00MBG,7,21,T1,2020,Psyllidae,6
00MBG,7,21,T1,2020,Sciaridae,1
00MBG,7,21,T1,2020,Sepsidae,1
00MBG,7,21,T1,2020,Simuliidae,10
00MBG,7,21,T1,2020,Tettigoniidae,1
00MBG,7,21,T1,2020,Thripidae,2
00MBG,7,21,T1,2020,Thyreocoridae,1
00MBG,7,21,T1,2020,Ulidiidae,2
00MBG,8,19,T1,2020,Chironomidae,1
00MBG,8,19,T1,2020,Cixiidae,1
00MBG,8,19,T1,2020,Drosophilidae,1
00MBG,8,19,T1,2020,Eulophidae,23
00MBG,8,19,T1,2020,HEMUNK,1
00MBG,8,19,T1,2020,Platygastridae,2
00MBG,8,19,T1,2020,Psyllidae,1
00MBG,8,19,T1,2020,Pteromalidae,1
00MBG,8,19,T2,2020,Alydidae,2
00MBG,8,19,T2,2020,Aphididae,4
00MBG,8,19,T2,2020,Braconidae,1
00MBG,8,19,T2,2020,Chironomidae,1
00MBG,8,19,T2,2020,Chrysomelidae,2
00MBG,8,19,T2,2020,Cicadellidae,2
00MBG,8,19,T2,2020,Drosophilidae,1
00MBG,8,19,T2,2020,Eulophidae,31
00MBG,8,19,T2,2020,LEPUNK,2
00MBG,8,19,T2,2020,Membracidae,1
00MBG,8,19,T2,2020,Phalacridae,4
00MBG,8,19,T2,2020,Platygastridae,7
00MBG,8,19,T2,2020,Scatopsidae,1
00MBG,8,19,T2,2020,Tettigoniidae,1
00MBG,8,19,T3,2020,Aphididae,1
00MBG,8,19,T3,2020,Chrysomelidae,2
00MBG,8,19,T3,2020,Cicadellidae,2
00MBG,8,19,T3,2020,Diapriidae,1
00MBG,8,19,T3,2020,Encyrtidae,1
00MBG,8,19,T3,2020,Eulophidae,8
00MBG,8,19,T3,2020,LEPUNK,1
00MBG,8,19,T3,2020,Psyllidae,5
00MBG,8,7,T1,2019,Aeolothripidae,1
00MBG,8,7,T1,2019,Aphididae,11
00MBG,8,7,T1,2019,Braconidae,4
00MBG,8,7,T1,2019,Calliphoridae,1
00MBG,8,7,T1,2019,Cantharidae,1
00MBG,8,7,T1,2019,Cecidomyiidae,23
00MBG,8,7,T1,2019,Ceratopogonidae,1
00MBG,8,7,T1,2019,Chironomidae,1
00MBG,8,7,T1,2019,Chloropidae,13
00MBG,8,7,T1,2019,Chrysomelidae,4
00MBG,8,7,T1,2019,Cicadellidae,40
00MBG,8,7,T1,2019,Cixiidae,2
00MBG,8,7,T1,2019,Dolichopodidae,1
00MBG,8,7,T1,2019,Eulophidae,68
00MBG,8,7,T1,2019,LEPUNK,1
00MBG,8,7,T1,2019,Membracidae,1
00MBG,8,7,T1,2019,Miridae,1
00MBG,8,7,T1,2019,Mymaridae,1
00MBG,8,7,T1,2019,Pentatomidae,2
00MBG,8,7,T1,2019,Phalacridae,9
00MBG,8,7,T1,2019,Phlaeothripidae,3
00MBG,8,7,T1,2019,Phoridae,2
00MBG,8,7,T1,2019,Platygastridae,21
00MBG,8,7,T1,2019,Psyllidae,21
00MBG,8,7,T1,2019,Pteromalidae,1
00MBG,8,7,T1,2019,Scarabaeidae,2
00MBG,8,7,T1,2019,Sciomyzidae,1
00MBG,8,7,T1,2019,Thripidae,2
00MBG,8,7,T2,2019,Alydidae,1
00MBG,8,7,T2,2019,Aphididae,2
00MBG,8,7,T2,2019,Braconidae,1
00MBG,8,7,T2,2019,Cecidomyiidae,1
00MBG,8,7,T2,2019,Chloropidae,1
00MBG,8,7,T2,2019,Chrysomelidae,10
00MBG,8,7,T2,2019,Cicadellidae,5
00MBG,8,7,T2,2019,DIPUNK,1
00MBG,8,7,T2,2019,Eulophidae,10
00MBG,8,7,T2,2019,Issidae,1
00MBG,8,7,T2,2019,Muscidae,1
00MBG,8,7,T2,2019,Phalacridae,16
00MBG,8,7,T2,2019,Platygastridae,4
00MBG,8,7,T2,2019,Psyllidae,1
00MBG,8,7,T2,2019,Staphylinidae,1
00MBG,8,7,T2,2019,Thripidae,2
00MBG,8,7,T3,2019,Anthocoridae,4
00MBG,8,7,T3,2019,Apidae,1
00MBG,8,7,T3,2019,Braconidae,1
00MBG,8,7,T3,2019,Cecidomyiidae,8
00MBG,8,7,T3,2019,Chironomidae,3
00MBG,8,7,T3,2019,Chloropidae,5
00MBG,8,7,T3,2019,Chrysomelidae,6
00MBG,8,7,T3,2019,Cicadellidae,42
00MBG,8,7,T3,2019,Cixiidae,1
00MBG,8,7,T3,2019,Coenagrionidae,1
00MBG,8,7,T3,2019,Delphacidae,2
00MBG,8,7,T3,2019,Eulophidae,13
00MBG,8,7,T3,2019,LEPUNK,1
00MBG,8,7,T3,2019,Lygaeidae,2
00MBG,8,7,T3,2019,Membracidae,1
00MBG,8,7,T3,2019,Miridae,2
00MBG,8,7,T3,2019,Mordellidae,1
00MBG,8,7,T3,2019,Muscidae,2
00MBG,8,7,T3,2019,Phalacridae,6
00MBG,8,7,T3,2019,Phoridae,1
00MBG,8,7,T3,2019,Psyllidae,1
00MBG,8,7,T3,2019,Pteromalidae,10
00MBG,8,7,T3,2019,Scarabaeidae,3
00MBG,8,7,T3,2019,Sphaeroceridae,1
00MBG,8,7,T3,2019,Tipulidae,1
00MDP,7,11,T1,2019,Acrididae,3
00MDP,7,11,T1,2019,Agromyzidae,14
00MDP,7,11,T1,2019,Aphididae,2
00MDP,7,11,T1,2019,Berytidae,1
00MDP,7,11,T1,2019,Braconidae,1
00MDP,7,11,T1,2019,Cercopidae,8
00MDP,7,11,T1,2019,Chloropidae,1
00MDP,7,11,T1,2019,Cicadellidae,1
00MDP,7,11,T1,2019,DIPUNK,2
00MDP,7,11,T1,2019,Heleomyzidae,1
00MDP,7,11,T1,2019,HEMUNK,2
00MDP,7,11,T1,2019,LEPUNK,3
00MDP,7,11,T1,2019,Lygaeidae,1
00MDP,7,11,T1,2019,Membracidae,1
00MDP,7,11,T1,2019,Miridae,9
00MDP,7,11,T1,2019,Pentatomidae,2
00MDP,7,11,T1,2019,Scarabaeidae,1
00MDP,7,11,T1,2019,Simuliidae,5
00MDP,7,11,T1,2019,Tettigoniidae,1
00MDP,7,11,T1,2019,Thripidae,18
00MDP,7,11,T2,2019,Anthomyiidae,2
00MDP,7,11,T2,2019,Aphididae,2
00MDP,7,11,T2,2019,Berytidae,1
00MDP,7,11,T2,2019,Cercopidae,3
00MDP,7,11,T2,2019,Chironomidae,1
00MDP,7,11,T2,2019,Chloropidae,1
00MDP,7,11,T2,2019,Cicadellidae,10
00MDP,7,11,T2,2019,Culicidae,1
00MDP,7,11,T2,2019,Curculionidae,1
00MDP,7,11,T2,2019,DIPUNK,2
00MDP,7,11,T2,2019,Eulophidae,3
00MDP,7,11,T2,2019,Formicidae,1
00MDP,7,11,T2,2019,Heleomyzidae,3
00MDP,7,11,T2,2019,Lampyridae,1
00MDP,7,11,T2,2019,LEPUNK,1
00MDP,7,11,T2,2019,ORTUNK,1
00MDP,7,11,T2,2019,Pentatomidae,3
00MDP,7,11,T2,2019,Platygastridae,1
00MDP,7,11,T2,2019,Psyllidae,3
00MDP,7,11,T2,2019,Scatopsidae,2
00MDP,7,11,T2,2019,Sciaridae,3
00MDP,7,11,T2,2019,Simuliidae,2
00MDP,7,11,T2,2019,Thripidae,66
00MDP,7,11,T3,2019,Acrididae,42
00MDP,7,11,T3,2019,Berytidae,1
00MDP,7,11,T3,2019,Bombyliidae,1
00MDP,7,11,T3,2019,Braconidae,1
00MDP,7,11,T3,2019,Chloropidae,15
00MDP,7,11,T3,2019,Chrysomelidae,1
00MDP,7,11,T3,2019,Cicadellidae,53
00MDP,7,11,T3,2019,Curculionidae,3
00MDP,7,11,T3,2019,Delphacidae,58
00MDP,7,11,T3,2019,Dictyopharidae,7
00MDP,7,11,T3,2019,Eulophidae,2
00MDP,7,11,T3,2019,Eurytomidae,1
00MDP,7,11,T3,2019,Figitidae,1
00MDP,7,11,T3,2019,Formicidae,3
00MDP,7,11,T3,2019,Halictidae,1
00MDP,7,11,T3,2019,HEMUNK,2
00MDP,7,11,T3,2019,Miridae,28
00MDP,7,11,T3,2019,Mordellidae,2
00MDP,7,11,T3,2019,Nabidae,1
00MDP,7,11,T3,2019,Pentatomidae,3
00MDP,7,11,T3,2019,Phlaeothripidae,2
00MDP,7,11,T3,2019,Platygastridae,1
00MDP,7,11,T3,2019,Pteromalidae,1
00MDP,7,11,T3,2019,Reduviidae,1
00MDP,7,11,T3,2019,Syrphidae,2
00MDP,7,11,T3,2019,Tettigoniidae,19
00MDP,8,7,T1,2019,Acrididae,5
00MDP,8,7,T1,2019,Agromyzidae,10
00MDP,8,7,T1,2019,Anthocoridae,1
00MDP,8,7,T1,2019,Berytidae,3
00MDP,8,7,T1,2019,Cantharidae,1
00MDP,8,7,T1,2019,Cercopidae,2
00MDP,8,7,T1,2019,Chloropidae,47
00MDP,8,7,T1,2019,Cicadellidae,7
00MDP,8,7,T1,2019,Curculionidae,1
00MDP,8,7,T1,2019,Cydnidae,2
00MDP,8,7,T1,2019,Dictyopharidae,3
00MDP,8,7,T1,2019,DIPUNK,1
00MDP,8,7,T1,2019,Formicidae,1
00MDP,8,7,T1,2019,HYMUNK,5
00MDP,8,7,T1,2019,LEPUNK,1
00MDP,8,7,T1,2019,Miridae,158
00MDP,8,7,T1,2019,Nabidae,6
00MDP,8,7,T1,2019,Pentatomidae,2
00MDP,8,7,T1,2019,Phoridae,1
00MDP,8,7,T1,2019,Platygastridae,4
00MDP,8,7,T1,2019,Scarabaeidae,1
00MDP,8,7,T1,2019,Sciaridae,1
00MDP,8,7,T1,2019,Tephritidae,4
00MDP,8,7,T1,2019,Tettigoniidae,3
00MDP,8,7,T1,2019,Thripidae,8
00MDP,8,7,T1,2019,Thyreocoridae,2
00MDP,8,7,T1,2019,Tipulidae,1
00MDP,8,7,T2,2019,Acanaloniidae,1
00MDP,8,7,T2,2019,Acrididae,9
00MDP,8,7,T2,2019,Agromyzidae,3
00MDP,8,7,T2,2019,Carabidae,1
00MDP,8,7,T2,2019,Cercopidae,2
00MDP,8,7,T2,2019,Chalcididae,1
00MDP,8,7,T2,2019,Chloropidae,1
00MDP,8,7,T2,2019,Chrysomelidae,3
00MDP,8,7,T2,2019,Cicadellidae,7
00MDP,8,7,T2,2019,Eulophidae,5
00MDP,8,7,T2,2019,Formicidae,2
00MDP,8,7,T2,2019,Lauxaniidae,2
00MDP,8,7,T2,2019,LEPUNK,3
00MDP,8,7,T2,2019,Lygaeidae,3
00MDP,8,7,T2,2019,Pentatomidae,1
00MDP,8,7,T2,2019,Phalacridae,1
00MDP,8,7,T2,2019,Phlaeothripidae,1
00MDP,8,7,T2,2019,Platygastridae,1
00MDP,8,7,T2,2019,Psyllidae,5
00MDP,8,7,T2,2019,Pteromalidae,1
00MDP,8,7,T2,2019,Reduviidae,3
00MDP,8,7,T2,2019,Sciaridae,1
00MDP,8,7,T2,2019,Tephritidae,1
00MDP,8,7,T2,2019,Tettigoniidae,3
00MDP,8,7,T3,2019,Acrididae,9
00MDP,8,7,T3,2019,Agromyzidae,5
00MDP,8,7,T3,2019,Cicadellidae,19
00MDP,8,7,T3,2019,Delphacidae,1
00MDP,8,7,T3,2019,Dryinidae,6
00MDP,8,7,T3,2019,HEMUNK,1
00MDP,8,7,T3,2019,HYMUNK,1
00MDP,8,7,T3,2019,Lygaeidae,5
00MDP,8,7,T3,2019,Miridae,25
00MDP,8,7,T3,2019,Pentatomidae,5
00MDP,8,7,T3,2019,Pteromalidae,1
00MDP,8,7,T3,2019,Reduviidae,1
00MDP,8,7,T3,2019,Tettigoniidae,5
00MDP,8,7,T3,2019,Thripidae,4
00MJ8,7,23,T1,2019,Anthomyiidae,1
00MJ8,7,23,T1,2019,Carabidae,1
00MJ8,7,23,T1,2019,Chloropidae,5
00MJ8,7,23,T1,2019,Chrysomelidae,9
00MJ8,7,23,T1,2019,Cicadellidae,2
00MJ8,7,23,T1,2019,Cixiidae,1
00MJ8,7,23,T1,2019,Curculionidae,1
00MJ8,7,23,T1,2019,Dolichopodidae,1
00MJ8,7,23,T1,2019,Eulophidae,1
00MJ8,7,23,T1,2019,Eurytomidae,1
00MJ8,7,23,T1,2019,Formicidae,2
00MJ8,7,23,T1,2019,HYMUNK,2
00MJ8,7,23,T1,2019,Mymaridae,1
00MJ8,7,23,T1,2019,Nabidae,10
00MJ8,7,23,T1,2019,ORTUNK,6
00MJ8,7,23,T1,2019,Phalacridae,117
00MJ8,7,23,T1,2019,Platygastridae,1
00MJ8,7,23,T1,2019,Psyllidae,24
00MJ8,7,23,T1,2019,Pteromalidae,3
00MJ8,7,23,T1,2019,Scarabaeidae,3
00MJ8,7,23,T1,2019,Scelionidae,1
00MJ8,7,23,T1,2019,Sciaridae,1
00MJ8,7,23,T1,2019,Sciomyzidae,3
00MJ8,7,23,T1,2019,Simuliidae,1
00MJ8,7,23,T1,2019,Tephritidae,1
00MJ8,7,23,T2,2019,Acanaloniidae,1
00MJ8,7,23,T2,2019,Aphididae,1
00MJ8,7,23,T2,2019,Aphrophoridae,6
00MJ8,7,23,T2,2019,Chloropidae,1
00MJ8,7,23,T2,2019,Chrysomelidae,11
00MJ8,7,23,T2,2019,Cicadellidae,7
00MJ8,7,23,T2,2019,Culicidae,1
00MJ8,7,23,T2,2019,LEPUNK,1
00MJ8,7,23,T2,2019,Miridae,9
00MJ8,7,23,T2,2019,Muscidae,1
00MJ8,7,23,T2,2019,Phalacridae,7
00MJ8,7,23,T2,2019,Psyllidae,1
00MJ8,7,23,T2,2019,Pteromalidae,9
00MJ8,7,23,T2,2019,Sciomyzidae,7
00MJ8,7,23,T2,2019,Syrphidae,1
00MJ8,7,23,T2,2019,Tettigoniidae,2
00MJ8,7,23,T2,2019,Torymidae,1
00MJ8,7,23,T3,2019,Braconidae,1
00MJ8,7,23,T3,2019,Chrysomelidae,3
00MJ8,7,23,T3,2019,Cicadellidae,2
00MJ8,7,23,T3,2019,Eulophidae,1
00MJ8,7,23,T3,2019,LEPUNK,2
00MJ8,7,23,T3,2019,ORTUNK,1
00MJ8,7,23,T3,2019,Phalacridae,15
00MJ8,7,23,T3,2019,Psyllidae,1
00MJ8,7,23,T3,2019,Scarabaeidae,1
00MJ8,7,23,T3,2019,Scelionidae,3
00MJ8,8,22,T1,2019,Anthocoridae,3
00MJ8,8,22,T1,2019,Aphididae,3
00MJ8,8,22,T1,2019,Blissidae,6
00MJ8,8,22,T1,2019,Chironomidae,1
00MJ8,8,22,T1,2019,Chrysomelidae,3
00MJ8,8,22,T1,2019,Cicadellidae,10
00MJ8,8,22,T1,2019,Dolichopodidae,1
00MJ8,8,22,T1,2019,Eulophidae,2
00MJ8,8,22,T1,2019,Eurytomidae,2
00MJ8,8,22,T1,2019,Figitidae,1
00MJ8,8,22,T1,2019,Formicidae,2
00MJ8,8,22,T1,2019,Geometridae,1
00MJ8,8,22,T1,2019,Gryllidae,1
00MJ8,8,22,T1,2019,Halictophagidae,1
00MJ8,8,22,T1,2019,Ichneumonidae,2
00MJ8,8,22,T1,2019,Miridae,5
00MJ8,8,22,T1,2019,Pentatomidae,1
00MJ8,8,22,T1,2019,Phalacridae,39
00MJ8,8,22,T1,2019,Psyllidae,16
00MJ8,8,22,T1,2019,Pteromalidae,42
00MJ8,8,22,T1,2019,Scarabaeidae,2
00MJ8,8,22,T1,2019,Sciomyzidae,2
00MJ8,8,22,T1,2019,Thripidae,4
