,EasementID,Date,Sample,Adult,Immature,Total,Order,SubOrder,SuperFamily,Family,Notes,ProcessedOn,ProcessedBy,DataCheck,DataChecked:1/31/21
2862,00WV0,07/13/2020,T3,2,0,2,Diptera,,,Scatopsidae,,01/10/2021,LD,TRUE,
2863,00WV0,07/13/2020,T3,4,0,4,Hymenoptera,,,Platygastridae,,01/10/2021,LD,TRUE,
2864,00WV0,07/13/2020,T3,14,0,14,Hemiptera,,,Cixiidae,,01/10/2021,LD,TRUE,
2865,00WV0,07/13/2020,T3,0,3,3,Hemiptera,,,Miridae,,01/10/2021,LD,TRUE,
2866,00WV0,07/13/2020,T3,4,0,4,Hemiptera,,,Anthocoridae,,01/10/2021,LD,TRUE,
2867,00WV0,07/13/2020,T3,2,0,2,Hemiptera,,,Scutelleridae,,01/10/2021,LD,TRUE,
2868,00WV0,07/13/2020,T3,1,0,1,Hymenoptera,,,Eurytomidae,,01/10/2021,LD,TRUE,
2869,00WV0,07/13/2020,T3,0,1,1,Lepidoptera,,,Erebidae,,01/10/2021,LD,TRUE,
2870,00WV0,07/13/2020,T3,3,0,3,Lepidoptera,,,LEPUNK,,01/10/2021,LD,TRUE,
2871,00WV0,07/13/2020,T3,1,0,1,Diptera,,,Ceratopogonidae,,01/10/2021,LD,TRUE,
2872,00WV0,07/13/2020,T3,2,1,3,Hemiptera,,,Nabidae,,01/10/2021,LD,TRUE,
2873,00WV0,07/13/2020,T3,2,1,3,Hemiptera,,,Delphacidae,,01/10/2021,LD,TRUE,
2874,00WV0,07/13/2020,T3,2,0,2,Hymenoptera,,,Pteromalidae,,01/10/2021,LD,TRUE,
2875,00WV0,07/13/2020,T3,1,0,1,Diptera,,,Syrphidae,,01/10/2021,LD,TRUE,
2876,00WV0,07/13/2020,T3,2,0,2,Diptera,,,Lauxaniidae,,01/10/2021,LD,TRUE,
2877,00WV0,07/13/2020,T3,1,0,1,Diptera,,,Heleomyzidae,,01/10/2021,LD,TRUE,
2878,007XH,08/13/2020,T1,19,0,19,Diptera,,,Chironomidae,,01/11/2021,LD,TRUE,
2879,007XH,08/13/2020,T1,22,0,22,Hymenoptera,,,Eulophidae,,01/11/2021,LD,TRUE,
2880,007XH,08/13/2020,T1,6,0,6,Thysanoptera,,,Thripidae,,01/11/2021,LD,TRUE,
2881,007XH,08/13/2020,T1,24,0,24,Coleoptera,,,Phalacridae,,01/11/2021,LD,TRUE,
2882,007XH,08/13/2020,T1,7,0,7,Hymenoptera,,,Platygastridae,,01/11/2021,LD,TRUE,
2883,007XH,08/13/2020,T1,12,0,12,Hymenoptera,,,Formicidae,,01/11/2021,LD,TRUE,
2884,007XH,08/13/2020,T1,1,3,4,Hemiptera,,,Cicadellidae,,01/11/2021,LD,TRUE,
2885,007XH,08/13/2020,T1,7,4,11,Coleoptera,,,Chrysomelidae,,01/11/2021,LD,TRUE,
2886,007XH,08/13/2020,T1,1,0,1,Hemiptera,,,Reduviidae,,01/11/2021,LD,TRUE,
2887,007XH,08/13/2020,T1,0,1,1,Hemiptera,,,Pentatomidae,,01/11/2021,LD,TRUE,
2888,007XH,08/13/2020,T1,0,3,3,Hemiptera,,,Membracidae,,01/11/2021,LD,TRUE,
2889,007XH,08/13/2020,T1,1,0,1,Diptera,,,Phoridae,,01/11/2021,LD,TRUE,
2890,007XH,08/13/2020,T1,8,0,8,Hemiptera,,,Psyllidae,,01/11/2021,LD,TRUE,
2891,007XH,08/13/2020,T1,3,1,4,Hemiptera,,,Aphididae,,01/11/2021,LD,TRUE,
2892,007XH,08/13/2020,T1,2,5,7,Hemiptera,,,Miridae,,01/11/2021,LD,TRUE,
2893,007XH,08/13/2020,T1,1,0,1,Diptera,,,Ceratopogonidae,,01/11/2021,LD,TRUE,
2894,007XH,08/13/2020,T1,1,0,1,Hemiptera,,,Nabidae,,01/11/2021,LD,TRUE,
2895,007XH,08/13/2020,T1,2,0,2,Diptera,,,Scatopsidae,,01/11/2021,LD,TRUE,
2896,007XH,08/13/2020,T1,2,0,2,Thysanoptera,,,Phlaeothripidae,,01/11/2021,LD,TRUE,
2897,007XH,08/13/2020,T1,3,0,3,Hymenoptera,,,Eurytomidae,,01/11/2021,LD,TRUE,
2898,007XH,08/13/2020,T1,1,0,1,Diptera,,,Chloropidae,,01/11/2021,LD,TRUE,
2899,007XH,08/13/2020,T1,1,0,1,Diptera,,,Sciomyzidae,,01/11/2021,LD,TRUE,
2900,007XH,08/13/2020,T1,2,0,2,Hymenoptera,,,Pteromalidae,,01/11/2021,LD,TRUE,
2901,007XH,08/13/2020,T1,1,0,1,Hemiptera,,,Anthocoridae,,01/11/2021,LD,TRUE,
2902,007XH,08/13/2020,T1,1,0,1,Orthoptera,,,Gryllidae,,01/11/2021,LD,TRUE,
2903,007XH,08/13/2020,T1,0,2,2,Orthoptera,,,Tettigoniidae,,01/11/2021,LD,TRUE,
2904,007XH,08/13/2020,T1,1,0,1,Hymenoptera,,,Braconidae,,01/11/2021,LD,TRUE,
2905,007XH,08/13/2020,T1,0,2,2,Lepidoptera,,,LEPUNK,,01/11/2021,LD,TRUE,
2906,007XH,08/13/2020,T1,0,1,1,Lepidoptera,,,Noctuidae,,01/11/2021,LD,TRUE,
2907,007XH,08/13/2020,T1,1,0,1,Neuroptera,,,Chrysopidae,,01/11/2021,LD,TRUE,
2908,007XH,08/13/2020,T1,1,0,1,Diptera,,,Fanniidae,,01/11/2021,LD,TRUE,
2909,007XH,08/13/2020,T1,2,0,2,Diptera,,,Drosophilidae,,01/11/2021,LD,TRUE,
2910,Black Earth Rettenmund,07/17/2020,T2,0,8,8,Hemiptera,,,Miridae,,01/15/2021,LD,TRUE,
2911,Black Earth Rettenmund,07/17/2020,T2,26,2,28,Hemiptera,,,Psyllidae,,01/15/2021,LD,TRUE,
2912,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Diptera,,,Agromyzidae,,01/15/2021,LD,TRUE,
2913,Black Earth Rettenmund,07/17/2020,T2,19,3,22,Hemiptera,,,Cicadellidae,,01/15/2021,LD,TRUE,
2914,Black Earth Rettenmund,07/17/2020,T2,20,0,20,Hymenoptera,,,Platygastridae,,01/15/2021,LD,TRUE,
2915,Black Earth Rettenmund,07/17/2020,T2,23,0,23,Diptera,,,Chloropidae,,01/15/2021,LD,TRUE,
2916,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Coleoptera,,,Chrysomelidae,,01/15/2021,LD,TRUE,
2917,Black Earth Rettenmund,07/17/2020,T2,14,0,14,Diptera,,,Scatopsidae,,01/15/2021,LD,TRUE,
2918,Black Earth Rettenmund,07/17/2020,T2,10,0,10,Diptera,,,Cecidomyiidae,,01/15/2021,LD,TRUE,
2919,Black Earth Rettenmund,07/17/2020,T2,11,0,11,Hymenoptera,,,Formicidae,,01/15/2021,LD,TRUE,
2920,Black Earth Rettenmund,07/17/2020,T2,4,0,4,Hemiptera,,,Aphididae,,01/15/2021,LD,TRUE,
2921,Black Earth Rettenmund,07/17/2020,T2,5,0,5,Hymenoptera,,,Eulophidae,,01/15/2021,LD,TRUE,
2922,Black Earth Rettenmund,07/17/2020,T2,2,0,2,Hymenoptera,,,Pteromalidae,,01/15/2021,LD,TRUE,
2923,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Diptera,,,Fanniidae,,01/15/2021,LD,TRUE,
2924,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Diptera,,,Dolichopodidae,,01/15/2021,LD,TRUE,
2925,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Diptera,,,Ulidiidae,,01/15/2021,LD,TRUE,
2926,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Hemiptera,,,Cercopidae,,01/15/2021,LD,TRUE,
2927,Black Earth Rettenmund,07/17/2020,T2,0,1,1,Lepidoptera,,,LEPUNK,,01/15/2021,LD,TRUE,
2928,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Hemiptera,,,Membracidae,,01/15/2021,LD,TRUE,
2929,Black Earth Rettenmund,07/17/2020,T2,0,1,1,Hemiptera,,,Pentatomidae,,01/15/2021,LD,TRUE,
2930,Black Earth Rettenmund,07/17/2020,T2,5,0,5,Coleoptera,,,Curculionidae,,01/15/2021,LD,TRUE,
2931,Black Earth Rettenmund,07/17/2020,T2,3,0,3,Coleoptera,,,Nitidulidae,,01/15/2021,LD,TRUE,
2932,Black Earth Rettenmund,07/17/2020,T2,2,0,2,Diptera,,,Sciaridae,,01/15/2021,LD,TRUE,
2933,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Hemiptera,,,Nabidae,,01/15/2021,LD,TRUE,
2934,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Hemiptera,,,Dictyopharidae,,01/15/2021,LD,TRUE,
2935,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Coleoptera,,,Mordellidae,,01/15/2021,LD,TRUE,
2936,Black Earth Rettenmund,07/17/2020,T2,4,0,4,Diptera,,,Ceratopogonidae,,01/15/2021,LD,TRUE,
2937,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Thysanoptera,,,Thripidae,,01/15/2021,LD,TRUE,
2938,Black Earth Rettenmund,07/17/2020,T2,1,0,1,Orthoptera,,,Acrididae,,01/15/2021,LD,TRUE,
2939,Black Earth Rettenmund,07/17/2020,T2,0,15,15,Orthoptera,,,Tettigoniidae,,01/15/2021,LD,TRUE,
2940,Black Earth Rettenmund,07/17/2020,T2,0,1,1,Orthoptera,,,Geometridae,,01/15/2021,LD,TRUE,
2941,Black Earth Rettenmund,07/17/2020,T1,13,3,16,Hemiptera,,,Cicadellidae,,01/15/2021,LD,TRUE,
2942,Black Earth Rettenmund,07/17/2020,T1,2,0,2,Hymenoptera,,,Pteromalidae,,01/15/2021,LD,TRUE,
2943,Black Earth Rettenmund,07/17/2020,T1,2,0,2,Diptera,,,Dolichopodidae,,01/15/2021,LD,TRUE,
2944,Black Earth Rettenmund,07/17/2020,T1,1,4,5,Hemiptera,,,Delphacidae,,01/15/2021,LD,TRUE,
2945,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Hymenoptera,,,Eulophidae,,01/15/2021,LD,TRUE,
2946,Black Earth Rettenmund,07/17/2020,T1,3,14,17,Hemiptera,,,Miridae,,01/15/2021,LD,TRUE,
2947,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Diptera,,,DIPUNK,,01/15/2021,LD,TRUE,
2948,Black Earth Rettenmund,07/17/2020,T1,14,0,14,Coleoptera,,,Latridiidae,,01/15/2021,LD,TRUE,
2949,Black Earth Rettenmund,07/17/2020,T1,2,0,2,Thysanoptera,,,Phlaeothripidae,,01/15/2021,LD,TRUE,
2950,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Diptera,,,Cecidomyiidae,,01/15/2021,LD,TRUE,
2951,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Coleoptera,,,Scutelleridae,,01/15/2021,LD,TRUE,
2952,Black Earth Rettenmund,07/17/2020,T1,6,0,6,Diptera,,,Chloropidae,,01/15/2021,LD,TRUE,
2953,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Hymenoptera,,,Formicidae,,01/15/2021,LD,TRUE,
2954,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Hymenoptera,,,Platygastridae,,01/15/2021,LD,TRUE,
2955,Black Earth Rettenmund,07/17/2020,T1,1,2,3,Hemiptera,,,Anthocoridae,,01/15/2021,LD,TRUE,
2956,Black Earth Rettenmund,07/17/2020,T1,3,0,3,Lepidoptera,,,LEPUNK,,01/15/2021,LD,TRUE,
2957,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Diptera,,,Ulidiidae,,01/15/2021,LD,TRUE,
2958,Black Earth Rettenmund,07/17/2020,T1,0,3,3,Lepidoptera,,,Geometridae,,01/15/2021,LD,TRUE,
2959,Black Earth Rettenmund,07/17/2020,T1,2,0,2,Hymenoptera,,,Braconidae,,01/15/2021,LD,TRUE,
2960,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Diptera,,,Sepsidae,,01/15/2021,LD,TRUE,
2961,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Diptera,,,Ceratopogonidae,,01/15/2021,LD,TRUE,
2962,Black Earth Rettenmund,07/17/2020,T1,0,7,7,Orthoptera,,,Tettigoniidae,,01/15/2021,LD,TRUE,
2963,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Hemiptera,,,Pentatomidae,,01/15/2021,LD,TRUE,
2964,Black Earth Rettenmund,07/17/2020,T1,0,6,6,Orthoptera,,,Acrididae,,01/15/2021,LD,TRUE,
2965,Black Earth Rettenmund,07/17/2020,T1,1,1,2,Coleoptera,,,Chrysomelidae,,01/15/2021,LD,TRUE,
2966,Black Earth Rettenmund,07/17/2020,T1,0,1,1,Hemiptera,,,Reduviidae,,01/15/2021,LD,TRUE,
2967,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Diptera,,,Fanniidae,,01/15/2021,LD,TRUE,
2968,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Thysanoptera,,,Thripidae,,01/15/2021,LD,TRUE,
2969,Black Earth Rettenmund,07/17/2020,T1,1,0,1,Hemiptera,,,Nabidae,,01/15/2021,LD,TRUE,
2970,Oliver Prairie,07/22/2020,T3,0,1,1,Hemiptera,,,Lygaeidae,,01/15/2021,LD,TRUE,
2971,Oliver Prairie,07/22/2020,T3,0,1,1,Orthoptera,,,Tettigoniidae,,01/15/2021,LD,TRUE,
2972,Oliver Prairie,07/22/2020,T3,2,0,2,Coleoptera,,,Chrysomelidae,,01/15/2021,LD,TRUE,
2973,Oliver Prairie,07/22/2020,T3,1,1,2,Hemiptera,,,Cicadellidae,,01/15/2021,LD,TRUE,
2974,Oliver Prairie,07/22/2020,T3,1,0,1,Hymenoptera,,,Braconidae,,01/15/2021,LD,TRUE,
2975,Oliver Prairie,07/22/2020,T3,1,0,1,Diptera,,,Scatopsidae,,01/15/2021,LD,TRUE,
2976,Oliver Prairie,07/22/2020,T3,1,0,1,Diptera,,,Dolichopodidae,,01/15/2021,LD,TRUE,
2977,Oliver Prairie,07/22/2020,T3,1,0,1,Hemiptera,,,Aphididae,,01/15/2021,LD,TRUE,
2978,Oliver Prairie,07/22/2020,T3,1,0,1,Hymenoptera,,,Pteromalidae,,01/15/2021,LD,TRUE,
2979,Oliver Prairie,07/22/2020,T3,1,0,1,Diptera,,,Chironomidae,,01/15/2021,LD,TRUE,
2980,Oliver Prairie,07/22/2020,T3,1,0,1,Diptera,,,Fanniidae,,01/15/2021,LD,TRUE,
2981,Oliver Prairie,07/22/2020,T2,1,0,1,Diptera,,,Cecidomyiidae,,01/15/2021,LD,TRUE,
2982,Oliver Prairie,07/22/2020,T2,2,0,2,Diptera,,,Chloropidae,,01/15/2021,LD,TRUE,
2983,Oliver Prairie,07/22/2020,T2,2,0,2,Lepidoptera,,,LEPUNK,,01/15/2021,LD,TRUE,
2984,Oliver Prairie,07/22/2020,T2,2,0,2,Diptera,,,Ulidiidae,,01/15/2021,LD,TRUE,
2985,Oliver Prairie,07/22/2020,T2,1,0,1,Hemiptera,,,Aphididae,,01/15/2021,LD,TRUE,
2986,Oliver Prairie,07/22/2020,T2,1,0,1,Hymenoptera,,,Formicidae,,01/15/2021,LD,TRUE,
2987,Oliver Prairie,07/22/2020,T2,1,0,1,Diptera,,,Scatopsidae,,01/15/2021,LD,TRUE,
2988,Oliver Prairie,07/22/2020,T2,1,0,1,Orthoptera,,,Tettigoniidae,,01/15/2021,LD,TRUE,
2989,Pleasant Valley Conservancy,08/12/2020,T1,0,2,2,Orthoptera,,,Acrididae,,01/16/2021,GB,TRUE,
2990,Pleasant Valley Conservancy,08/12/2020,T1,0,1,1,Orthoptera,,,Tettigoniidae,,01/16/2021,GB,TRUE,
2991,Pleasant Valley Conservancy,08/12/2020,T1,0,1,1,Lepidoptera,,,Zygaenidae,likely Harrisina americana,01/16/2021,GB,TRUE,
2992,Pleasant Valley Conservancy,08/12/2020,T1,5,2,7,Hemiptera,,,Aphrophoridae,,01/16/2021,GB,TRUE,
2993,Pleasant Valley Conservancy,08/12/2020,T1,5,10,15,Hemiptera,,,Cicadellidae,,01/16/2021,GB,TRUE,
2994,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Hemiptera,,,Reduviidae,,01/16/2021,GB,TRUE,
2995,Pleasant Valley Conservancy,08/12/2020,T1,1,1,2,Hemiptera,,,Membracidae,,01/16/2021,GB,TRUE,
2996,Pleasant Valley Conservancy,08/12/2020,T1,3,0,3,Thysanoptera,,,Thripidae,,01/16/2021,GB,TRUE,
2997,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Coleoptera,,,Chrysomelidae,,01/16/2021,GB,TRUE,
2998,Pleasant Valley Conservancy,08/12/2020,T1,9,0,9,Coleoptera,,,Nitidulidae,,01/16/2021,GB,TRUE,
2999,Pleasant Valley Conservancy,08/12/2020,T1,0,3,3,Coleoptera,,,COLUNK,,01/16/2021,GB,TRUE,
3000,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Hymenoptera,,,Mutillidae,Male velevet ant; large black wasp with two orange spots on abdomen; dense setae; very similar to Dasymutilla vesta,01/16/2021,GB,TRUE,
3001,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Hymenoptera,,,Encrytidae,,01/16/2021,GB,TRUE,
3002,Pleasant Valley Conservancy,08/12/2020,T1,6,0,6,Hymenoptera,,,Pteromalidae,,01/16/2021,GB,TRUE,
3003,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Diptera,,,Tipulidae,,01/16/2021,GB,TRUE,
3004,Pleasant Valley Conservancy,08/12/2020,T1,2,0,2,Diptera,,,Cecidomyiidae,,01/16/2021,GB,TRUE,
3005,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Diptera,,,Sciaridae,,01/16/2021,GB,TRUE,
3006,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Diptera,,,Simuliidae,,01/16/2021,GB,TRUE,
3007,Pleasant Valley Conservancy,08/12/2020,T1,1,0,1,Diptera,,,Phoridae,,01/16/2021,GB,TRUE,
3008,Pleasant Valley Conservancy,08/12/2020,T1,3,0,3,Diptera,,,Chloropidae,,01/16/2021,GB,TRUE,
3009,00WV0,07/13/2020,T1,0,1,1,Orthoptera,,,Acrididae,,01/17/2021,GB,TRUE,
3010,00WV0,07/13/2020,T1,0,1,1,Lepidoptera,,,Geometridae,,01/17/2021,GB,TRUE,
3011,00WV0,07/13/2020,T1,1,0,1,Thysanoptera,,,Thripidae,,01/17/2021,GB,TRUE,
3012,00WV0,07/13/2020,T1,7,7,14,Hemiptera,,,Cicadellidae,,01/17/2021,GB,TRUE,
3013,00WV0,07/13/2020,T1,8,0,8,Hemiptera,,,Aphrophoridae,,01/17/2021,GB,TRUE,
3014,00WV0,07/13/2020,T1,7,0,7,Hemiptera,,,Psyllidae,,01/17/2021,GB,TRUE,
3015,00WV0,07/13/2020,T1,1,0,1,Coleoptera,,,Phalacridae,,01/17/2021,GB,TRUE,
3016,00WV0,07/13/2020,T1,1,0,1,Hymenoptera,,,Formicidae,,01/17/2021,GB,TRUE,
3017,00WV0,07/13/2020,T1,1,0,1,Hymenoptera,,,Braconidae,,01/17/2021,GB,TRUE,
3018,00WV0,07/13/2020,T1,1,0,1,Hymenoptera,,,Torymidae,,01/17/2021,GB,TRUE,
3019,00WV0,07/13/2020,T1,3,0,3,Hymenoptera,,,Eulophidae,,01/17/2021,GB,TRUE,
3020,00WV0,07/13/2020,T1,1,0,1,Hymenoptera,,,Pteromalidae,,01/17/2021,GB,TRUE,
3021,00WV0,07/13/2020,T1,2,0,2,Diptera,,,Tephritidae,,01/17/2021,GB,TRUE,
3022,00WV0,07/13/2020,T1,1,0,1,Diptera,,,Muscidae,,01/17/2021,GB,TRUE,
3023,00WV0,07/13/2020,T1,1,0,1,Diptera,,,Chloropidae,,01/17/2021,GB,TRUE,
3024,Black Earth Rettenmund,07/17/2020,T3,1,10,11,Orthoptera,,,Tettigoniidae,,01/18/2021,GB,TRUE,
3025,Black Earth Rettenmund,07/17/2020,T3,0,1,1,Orthoptera,,,Acrididae,,01/18/2021,GB,TRUE,
3026,Black Earth Rettenmund,07/17/2020,T3,6,0,6,Hemiptera,,,Cicadellidae,,01/18/2021,GB,TRUE,
3027,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Hemiptera,,,Aphrophoridae,,01/18/2021,GB,TRUE,
3028,Black Earth Rettenmund,07/17/2020,T3,3,0,3,Hemiptera,,,Membracidae,,01/18/2021,GB,TRUE,
3029,Black Earth Rettenmund,07/17/2020,T3,0,2,2,Hemiptera,,,Miridae,,01/18/2021,GB,TRUE,
3030,Black Earth Rettenmund,07/17/2020,T3,0,1,1,Hemiptera,,,Aphididae,,01/18/2021,GB,TRUE,
3031,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Hemiptera,,,Issidae,,01/18/2021,GB,TRUE,
3032,Black Earth Rettenmund,07/17/2020,T3,0,1,1,Hemiptera,,,Alydidae,Broad-Headed Bug nymph; ant-like,01/18/2021,GB,TRUE,
3033,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Coleoptera,,,Brentidae,,01/18/2021,GB,TRUE,
3034,Black Earth Rettenmund,07/17/2020,T3,14,0,14,Hymenoptera,,,Formicidae,,01/18/2021,GB,TRUE,
3035,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Hymenoptera,,,Braconidae,,01/18/2021,GB,TRUE,
3036,Black Earth Rettenmund,07/17/2020,T3,3,0,3,Hymenoptera,,,Pteromalidae,,01/18/2021,GB,TRUE,
3037,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Hymenoptera,,,Eulophidae,,01/18/2021,GB,TRUE,
3038,Black Earth Rettenmund,07/17/2020,T3,2,0,2,Diptera,,,Cecidomyiidae,,01/18/2021,GB,TRUE,
3039,Black Earth Rettenmund,07/17/2020,T3,2,0,2,Diptera,,,Scatopsidae,,01/18/2021,GB,TRUE,
3040,Black Earth Rettenmund,07/17/2020,T3,2,0,2,Diptera,,,Chloropidae,,01/18/2021,GB,TRUE,
3041,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Thysanoptera,,,Aeolothripidae,,01/18/2021,GB,TRUE,
3042,Black Earth Rettenmund,07/17/2020,T3,1,0,1,Lepidoptera,,,LEPUNK,,01/18/2021,GB,TRUE,
3043,Black Earth Rettenmund,07/17/2020,T3,0,1,1,Hemiptera,,,Psyllidae,,01/18/2021,GB,TRUE,
3044,Oliver Prairie,07/22/2020,T1,0,1,1,Lepidoptera,,,Notodontidae,,01/19/2021,GB,TRUE,
3045,Oliver Prairie,07/22/2020,T1,1,0,1,Lepidoptera,,,LEPUNK,,01/19/2021,GB,TRUE,
3046,Oliver Prairie,07/22/2020,T1,0,1,1,Hemiptera,,,Acanaloniidae,,01/19/2021,GB,TRUE,
3047,Oliver Prairie,07/22/2020,T1,2,0,2,Coleoptera,,,Chrysomelidae,2 different species,01/19/2021,GB,TRUE,
3048,Oliver Prairie,07/22/2020,T1,1,0,1,Coleoptera,,,Mordellidae,,01/19/2021,GB,TRUE,
3049,Oliver Prairie,07/22/2020,T1,2,0,2,Hymenoptera,,,Formicidae,,01/19/2021,GB,TRUE,
3050,Oliver Prairie,07/22/2020,T1,1,0,1,Hymenoptera,,,Ichneumonidae,,01/19/2021,GB,TRUE,
3051,Oliver Prairie,07/22/2020,T1,2,0,2,Hymenoptera,,,Pteromalidae,,01/19/2021,GB,TRUE,
3052,Oliver Prairie,07/22/2020,T1,1,0,1,Diptera,,,Phoridae,,01/19/2021,GB,TRUE,
3053,Oliver Prairie,07/22/2020,T1,1,0,1,Diptera,,,Dolichopodidae,,01/19/2021,GB,TRUE,
3054,Oliver Prairie,07/22/2020,T1,1,0,1,Diptera,,,Muscidae,,01/19/2021,GB,TRUE,
3055,Oliver Prairie,07/22/2020,T1,3,0,3,Diptera,,,Chloropidae,apparently 2 different species,01/19/2021,GB,TRUE,
3056,Black Earth Rettenmund,08/12/2020,T1,0,5,5,Orthoptera,,,Tettigoniidae,,01/20/2021,GB,TRUE,
3057,Black Earth Rettenmund,08/12/2020,T1,0,1,1,Orthoptera,,,Acrididae,,01/20/2021,GB,TRUE,
3058,Black Earth Rettenmund,08/12/2020,T1,0,1,1,Lepidoptera,,,Geometridae,,01/20/2021,GB,TRUE,
3059,Black Earth Rettenmund,08/12/2020,T1,1,1,2,Lepidoptera,,,LEPUNK,,01/20/2021,GB,TRUE,
3060,Black Earth Rettenmund,08/12/2020,T1,11,11,22,Hemiptera,,,Cicadellidae,,01/20/2021,GB,TRUE,
3061,Black Earth Rettenmund,08/12/2020,T1,2,0,2,Hemiptera,,,Aphrophoridae,,01/20/2021,GB,TRUE,
3062,Black Earth Rettenmund,08/12/2020,T1,0,2,2,Hemiptera,,,Delphacidae,,01/20/2021,GB,TRUE,
3063,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Hemiptera,,,Membracidae,,01/20/2021,GB,TRUE,
3064,Black Earth Rettenmund,08/12/2020,T1,2,2,4,Hemiptera,,,Aphididae,,01/20/2021,GB,TRUE,
3065,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Hemiptera,,,Blissidae,,01/20/2021,GB,TRUE,
3066,Black Earth Rettenmund,08/12/2020,T1,5,0,5,Coleoptera,,,Phalacridae,,01/20/2021,GB,TRUE,
3067,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Coleoptera,,,Brentidae,,01/20/2021,GB,TRUE,
3068,Black Earth Rettenmund,08/12/2020,T1,2,4,6,Coleoptera,,,Chrysomelidae,Apparently 2 different species of adults and 2 different species of larvae including one cassidinae,01/20/2021,GB,TRUE,
3069,Black Earth Rettenmund,08/12/2020,T1,4,0,4,Hymenoptera,,,Formicidae,,01/20/2021,GB,TRUE,
3070,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Hymenoptera,,,Halictidae,Green bee with small triungulin beetle larvae attatched to wing,01/20/2021,GB,TRUE,
3071,Black Earth Rettenmund,08/12/2020,T1,0,1,1,Coleoptera,,,COLUNK,triungulin larvae holding onto halictid wing with mandibles; likely either Ripiphoridae or Meloidae,01/20/2021,GB,TRUE,
3072,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Hymenoptera,,,Eurytomidae,,01/20/2021,GB,TRUE,
3073,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Hymenoptera,,,Pteromalidae,,01/20/2021,GB,TRUE,
3074,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Diptera,,,Cecidomyiidae,,01/20/2021,GB,TRUE,
3075,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Diptera,,,Simuliidae,,01/20/2021,GB,TRUE,
3076,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Diptera,,,Asilidae,,01/20/2021,GB,TRUE,
3077,Black Earth Rettenmund,08/12/2020,T1,16,0,16,Diptera,,,Chloropidae,,01/20/2021,GB,TRUE,
3078,Black Earth Rettenmund,08/12/2020,T1,1,0,1,Diptera,,,Phoridae,,01/20/2021,GB,TRUE,
3079,Black Earth Rettenmund,08/12/2020,T1,0,1,1,Hemiptera,,,Pentatomidae,,01/20/2021,GB,TRUE,
3080,Black Earth Rettenmund,08/12/2020,T2,0,3,3,Orthoptera,,,Tettigoniidae,,01/22/2021,GB,TRUE,
3081,Black Earth Rettenmund,08/12/2020,T2,1,0,1,Orthoptera,,,Acrididae,,01/22/2021,GB,TRUE,
3082,Black Earth Rettenmund,08/12/2020,T2,0,2,2,Lepidoptera,,,Geometridae,,01/22/2021,GB,TRUE,
3083,Black Earth Rettenmund,08/12/2020,T2,0,1,1,Lepidoptera,,,Nymphalidae,early instar monarch larva,01/22/2021,GB,TRUE,
